"";"uno";"kd_br";"team";"Player";"idmatch"
"305";"#14850583003538341115";0,634424980959634;"team_twelve";"Player 2";"#1040443637245600697"
"306";"#13406244794630822406";0,375;"team_eleven";"Player 2";"#1040443637245600697"
"307";"#7699620057349019293";0,776273022751896;"team_forty_two";"Player 2";"#1040443637245600697"
"308";"#14839353286893846796";0,495305924247329;"team_twenty_seven";"Player 2";"#1040443637245600697"
"309";"#9014492347565016037";0,649051490514905;"team_twenty_two";"Player 2";"#1040443637245600697"
"310";"#9349076813341641694";0,866139657444005;"team_thirteen";"Player 2";"#1040443637245600697"
"311";"#9660262670501796384";0,510569105691057;"team_twenty";"Player 2";"#1040443637245600697"
"312";"#16481573991291604876";0,971926427879961;"team_forty";"Player 2";"#1040443637245600697"
"313";"#10659956072826255856";0,713798977853492;"team_sixteen";"Player 2";"#1040443637245600697"
"314";"#24293400533924181";0,808743169398907;"team_thirty_two";"Player 2";"#1040443637245600697"
"315";"#13583336899191770125";0,522222222222222;"team_twelve";"Player 2";"#1040443637245600697"
"316";"#1951076202064962801";0,756756756756757;"team_thirty_nine";"Player 2";"#1040443637245600697"
"317";"#16704379649485937318";0,801247401247401;"team_fourteen";"Player 2";"#1040443637245600697"
"318";"#13016932477296499580";0,358399029714979;"team_forty_nine";"Player 2";"#1040443637245600697"
"319";"#26340166";0,896979085979861;"team_twenty_six";"Player 2";"#1040443637245600697"
"320";"#7507426273032222080";0,551775700934579;"team_forty_one";"Player 2";"#1040443637245600697"
"321";"#13233809695560965329";0,615838247683235;"team_thirty_five";"Player 2";"#1040443637245600697"
"322";"#5468010214240791112";1,75966386554622;"team_three";"Player 2";"#1040443637245600697"
"323";"#7397406438833557124";0,64165170556553;"team_ten";"Player 2";"#1040443637245600697"
"324";"#6547579838000438240";0,667815808914061;"team_nineteen";"Player 2";"#1040443637245600697"
"325";"#16340085301444779343";0,857833655705996;"team_twenty_seven";"Player 2";"#1040443637245600697"
"326";"#3318342978621450269";0,637417994376757;"team_nineteen";"Player 2";"#1040443637245600697"
"327";"#14295807483693640433";0,820774898977894;"team_thirty_eight";"Player 2";"#1040443637245600697"
"328";"#12374558908815219936";0,781733746130031;"team_twenty_five";"Player 2";"#1040443637245600697"
"329";"#16749505744881063133";0,780383795309168;"team_fifty_one";"Player 2";"#1040443637245600697"
"330";"#4874558357605854899";0,506134969325153;"team_thirty";"Player 2";"#1040443637245600697"
"331";"#16419417739179183356";1,0587982832618;"team_fifty_one";"Player 2";"#1040443637245600697"
"332";"#13159324435315080490";0,837837837837838;"team_fifty_two";"Player 2";"#1040443637245600697"
"333";"#10357327127551364769";0,667311411992263;"team_thirty_two";"Player 2";"#1040443637245600697"
"334";"#5238913962018849996";0,81038374717833;"team_forty_six";"Player 2";"#1040443637245600697"
"335";"#12891719586787541396";0,84072249589491;"team_twenty_five";"Player 2";"#1040443637245600697"
"336";"#12990452916218357183";0,708621484555095;"team_thirty";"Player 2";"#1040443637245600697"
"337";"#11969208942586811440";1,17820613690008;"team_seven";"Player 2";"#1040443637245600697"
"338";"#16514840469032480635";1,57735849056604;"team_three";"Player 2";"#1040443637245600697"
"339";"#5518296275253019652";0,971061093247588;"team_forty_seven";"Player 2";"#1040443637245600697"
"340";"#973230254506079775";0,766187050359712;"team_thirty_nine";"Player 2";"#1040443637245600697"
"341";"#22530934";2,52706656912948;"axis";"Player 2";"#1040443637245600697"
"342";"#7597623253462783677";1,37724550898204;"team_forty";"Player 2";"#1040443637245600697"
"343";"#12709262820635378545";0,602649006622517;"team_forty_six";"Player 2";"#1040443637245600697"
"344";"#6886347424860205860";0,986885245901639;"team_forty_four";"Player 2";"#1040443637245600697"
"345";"#5253722919586533089";1,36887994634473;"team_thirty_seven";"Player 2";"#1040443637245600697"
"346";"#11922957500723656902";0,775444264943457;"team_four";"Player 2";"#1040443637245600697"
"347";"#17301467184440725710";0,722403353516535;"team_fifteen";"Player 2";"#1040443637245600697"
"348";"#10029302663826663955";1;"team_twenty";"Player 2";"#1040443637245600697"
"349";"#11852084489012400060";0,819148936170213;"team_twenty_eight";"Player 2";"#1040443637245600697"
"350";"#12124557666635500852";1,00990099009901;"team_eight";"Player 2";"#1040443637245600697"
"351";"#2884038788742886539";0,940499040307102;"team_forty_six";"Player 2";"#1040443637245600697"
"352";"#4889879904289786831";0,92344706911636;"team_six";"Player 2";"#1040443637245600697"
"353";"#17783045587774768421";0,966942148760331;"team_fifteen";"Player 2";"#1040443637245600697"
"354";"#3649251149193364414";3,66858457997699;"axis";"Player 2";"#1040443637245600697"
"355";"#14743430263538470581";0,595541401273885;"team_thirty_five";"Player 2";"#1040443637245600697"
"356";"#17972078318215593263";0,698214285714286;"team_seven";"Player 2";"#1040443637245600697"
"357";"#14663376001411831275";0,617846258042668;"team_twenty_eight";"Player 2";"#1040443637245600697"
"358";"#6130788991145853714";0,845700245700246;"team_ten";"Player 2";"#1040443637245600697"
"359";"#454934826570334448";1,25914674415533;"team_seventeen";"Player 2";"#1040443637245600697"
"360";"#6686708725634998507";0,687425719039696;"team_seventeen";"Player 2";"#1040443637245600697"
"361";"#12669562478300243544";1,42222222222222;"team_three";"Player 2";"#1040443637245600697"
"362";"#12429112789154970309";0,708864190837625;"team_thirty_seven";"Player 2";"#1040443637245600697"
"363";"#205489233053720473";0,66840926064227;"team_fifteen";"Player 2";"#1040443637245600697"
"364";"#7763647709237214254";0,83810888252149;"team_six";"Player 2";"#1040443637245600697"
"365";"#7225866837935998820";0,836158192090395;"team_twelve";"Player 2";"#1040443637245600697"
"366";"#15375514214142732583";0,618262523779328;"team_five";"Player 2";"#1040443637245600697"
"367";"#6951254175957731777";1,23303457106274;"team_sixteen";"Player 2";"#1040443637245600697"
"368";"#298321004061477449";0,715293363257454;"team_thirteen";"Player 2";"#1040443637245600697"
"369";"#8359448476733713334";0,728453364817001;"team_twenty_nine";"Player 2";"#1040443637245600697"
"370";"#16017981823502685793";0,409529553679131;"team_forty";"Player 2";"#1040443637245600697"
"371";"#7339056366916669515";0,468864468864469;"team_twenty_one";"Player 2";"#1040443637245600697"
"372";"#17828747607132056020";0,894075403949731;"team_fourteen";"Player 2";"#1040443637245600697"
"373";"#6650084139771608742";0,32780847145488;"team_twenty_four";"Player 2";"#1040443637245600697"
"374";"#6665597589292652686";0,340501792114695;"team_thirty_two";"Player 2";"#1040443637245600697"
"375";"#5821851073530705713";3,50613246116108;"allies";"Player 2";"#1040443637245600697"
"376";"#8305121439465177193";0,394849785407725;"team_forty_four";"Player 2";"#1040443637245600697"
"377";"#10338129780938118662";0,924786324786325;"team_twenty_two";"Player 2";"#1040443637245600697"
"378";"#9505649814319306846";0,764075067024129;"team_twenty_five";"Player 2";"#1040443637245600697"
"379";"#11857099603899281380";0,245833333333333;"team_forty_two";"Player 2";"#1040443637245600697"
"380";"#12443500922127293644";0,930841121495327;"team_twenty_six";"Player 2";"#1040443637245600697"
"381";"#9913746389454639798";0,44949494949495;"team_forty_seven";"Player 2";"#1040443637245600697"
"382";"#2073818280936823826";1;"team_thirty_seven";"Player 2";"#1040443637245600697"
"383";"#15655193391209506443";0,917705735660848;"team_fifty_one";"Player 2";"#1040443637245600697"
"384";"#2478558362399130179";0,470873786407767;"team_four";"Player 2";"#1040443637245600697"
"385";"#16033941800169972144";0,822335025380711;"team_thirty_six";"Player 2";"#1040443637245600697"
"386";"#6814992435126203106";0,683309037900875;"team_five";"Player 2";"#1040443637245600697"
"387";"#15891858320598381463";0,67728999577881;"team_thirty_one";"Player 2";"#1040443637245600697"
"388";"#8911995858992373613";1,80598958333333;"axis";"Player 2";"#1040443637245600697"
"389";"#17821570497330355805";0,598716683119447;"team_fifty_two";"Player 2";"#1040443637245600697"
"390";"#1324900153975787154";1,08378870673953;"team_forty_four";"Player 2";"#1040443637245600697"
"391";"#32491118";0,50486192143135;"team_twenty_three";"Player 2";"#1040443637245600697"
"392";"#12045004354420140426";1,14054514480409;"team_ten";"Player 2";"#1040443637245600697"
"393";"#6140419";1,38115271350442;"team_five";"Player 2";"#1040443637245600697"
"394";"#5104809";0,678328474246842;"team_thirty_six";"Player 2";"#1040443637245600697"
"395";"#5263833503910009925";0,748421052631579;"team_eight";"Player 2";"#1040443637245600697"
"396";"#10079719397628684174";0,2890625;"team_twenty";"Player 2";"#1040443637245600697"
"397";"#996019622251986288";0,890818858560794;"team_eighteen";"Player 2";"#1040443637245600697"
"398";"#15351735672631790200";0,651898734177215;"team_forty_five";"Player 2";"#1040443637245600697"
"399";"#13402949474364610152";0,495173745173745;"team_twenty_nine";"Player 2";"#1040443637245600697"
"400";"#4159345862581040285";0,925988225399495;"team_thirty_three";"Player 2";"#1040443637245600697"
"401";"#652954795242159650";0,960052105948762;"team_forty_seven";"Player 2";"#1040443637245600697"
"402";"#1306339032891457541";0,453125;"team_forty_nine";"Player 2";"#1040443637245600697"
"403";"#13700955872073053065";0,941753719531497;"team_twenty_eight";"Player 2";"#1040443637245600697"
"404";"#4926633819651557682";1,01751127620058;"team_forty_five";"Player 2";"#1040443637245600697"
"405";"#17543191938119298640";0,386115892139989;"team_forty_three";"Player 2";"#1040443637245600697"
"406";"#7176234625248691151";0,935787434265154;"team_six";"Player 2";"#1040443637245600697"
"407";"#22793682";1,63202247191011;"team_forty_eight";"Player 2";"#1040443637245600697"
"408";"#15124023827733329097";0,767241379310345;"team_forty_three";"Player 2";"#1040443637245600697"
"409";"#10674216856588253929";1,83896726111259;"team_nine";"Player 2";"#1040443637245600697"
"410";"#10181053979777928193";1,04018195602729;"team_fourteen";"Player 2";"#1040443637245600697"
"411";"#13562010775114935525";0,340425531914894;"team_forty_one";"Player 2";"#1040443637245600697"
"412";"#16081292051989871458";0,964705882352941;"team_twenty_one";"Player 2";"#1040443637245600697"
"413";"#12028061961030278579";0,457581227436823;"team_thirty_one";"Player 2";"#1040443637245600697"
"414";"#17816848771663877098";1,06186186186186;"team_twenty_three";"Player 2";"#1040443637245600697"
"415";"#9938876524935847648";0,91947348044909;"team_thirty";"Player 2";"#1040443637245600697"
"416";"#1855390565414383999";0,866923818707811;"team_seven";"Player 2";"#1040443637245600697"
"417";"#3783953873894216471";0,682032477737035;"team_thirty_three";"Player 2";"#1040443637245600697"
"418";"#13328814484535944011";0,533423059668013;"team_twenty_two";"Player 2";"#1040443637245600697"
"419";"#15201471935846293631";0,970311027332705;"team_four";"Player 2";"#1040443637245600697"
"420";"#6750227086818431915";0,762803234501348;"team_thirty_six";"Player 2";"#1040443637245600697"
"421";"#12862612260174770438";1,02158894645941;"team_twenty_three";"Player 2";"#1040443637245600697"
"422";"#11164518116781946661";0,985521235521235;"team_thirty_three";"Player 2";"#1040443637245600697"
"423";"#9915270616464019918";1,34652201659221;"team_forty_one";"Player 2";"#1040443637245600697"
"424";"#2499769528734901998";0,871287128712871;"team_twenty_four";"Player 2";"#1040443637245600697"
"425";"#2513245882760741486";1,52672147995889;"team_forty_two";"Player 2";"#1040443637245600697"
"426";"#16988527054712008996";1,60978384527873;"team_nineteen";"Player 2";"#1040443637245600697"
"427";"#7794593918637424658";0,676548840744964;"team_thirty_four";"Player 2";"#1040443637245600697"
"428";"#16660731324958622350";0,32;"team_twenty_one";"Player 2";"#1040443637245600697"
"429";"#3696068880595244362";0,826504245108896;"team_twenty_seven";"Player 2";"#1040443637245600697"
"430";"#10081084799820034575";0,55421686746988;"team_sixteen";"Player 2";"#1040443637245600697"
"431";"#1324401621098118379";0,822869955156951;"team_forty_eight";"Player 2";"#1040443637245600697"
"432";"#4970756402953020838";2,38440616500453;"allies";"Player 2";"#1040443637245600697"
"433";"#17200902856652590816";0,286235662148071;"team_fifty";"Player 2";"#1040443637245600697"
"434";"#4429012790006798151";0,553072625698324;"team_twenty_six";"Player 2";"#1040443637245600697"
"435";"#12399530295498930551";0,619900497512438;"team_forty_three";"Player 2";"#1040443637245600697"
"436";"#10229076658962783595";0,978010471204188;"team_forty_five";"Player 2";"#1040443637245600697"
"437";"#5243859203733348773";0,911617565314063;"team_thirty_eight";"Player 2";"#1040443637245600697"
"438";"#9855726724933083717";0,569279796048438;"team_nine";"Player 2";"#1040443637245600697"
"439";"#9197067580687346994";1,67898869948286;"allies";"Player 2";"#1040443637245600697"
"440";"#9255523686845353090";0,127147766323024;"team_fifty_two";"Player 2";"#1040443637245600697"
"441";"#1389254150052094582";0,565868263473054;"team_thirty_one";"Player 2";"#1040443637245600697"
"442";"#12961171542864680204";0,830278884462151;"team_forty_nine";"Player 2";"#1040443637245600697"
"443";"#13999889067326995073";0,596987068390881;"team_thirteen";"Player 2";"#1040443637245600697"
"444";"#732836718440929829";0,384615384615385;"team_twenty_nine";"Player 2";"#1040443637245600697"
"445";"#13686673092582478001";0,396103896103896;"team_thirty_eight";"Player 2";"#1040443637245600697"
"446";"#11663343060615244383";1,68302257114818;"team_nineteen";"Player 2";"#10426153510918383237"
"447";"#11135317469646974315";1,19025491237387;"team_five";"Player 2";"#10426153510918383237"
"448";"#17617259888189429974";1,25646630236794;"team_thirty_six";"Player 2";"#10426153510918383237"
"449";"#9581681291011105275";0,7108784176847;"team_eighteen";"Player 2";"#10426153510918383237"
"450";"#13624534405099418563";0,603896103896104;"team_twenty_four";"Player 2";"#10426153510918383237"
"451";"#3322314248296048569";4,68470447284345;"team_three";"Player 2";"#10426153510918383237"
"452";"#769198881626056981";1,58238708049457;"team_six";"Player 2";"#10426153510918383237"
"453";"#5036734234744589749";0,99215524360033;"team_twenty_four";"Player 2";"#10426153510918383237"
"454";"#17511364455256638647";1,68831699346405;"team_fourteen";"Player 2";"#10426153510918383237"
"455";"#10899569488199512625";2,02564102564103;"team_twenty_nine";"Player 2";"#10426153510918383237"
"456";"#15587770082741943758";1,51924070247934;"team_six";"Player 2";"#10426153510918383237"
